dep_ocu	year	sex	age	death	violent	disease	accident	violent_	homicide	populati
8	1994	2	8	18	1	12	5	1	1	203855
8	1994	1	9	32	1	23	8	1	1	190288
8	1994	2	9	27	0	18	9	0	0	190288
8	1994	1	10	92	49	20	23	49	49	181978
8	1994	2	10	43	8	30	4	9	4	181978
8	1994	1	11	177	94	48	35	94	90	186815
8	1994	2	11	50	10	36	4	10	7	186815
8	1994	1	12	204	102	63	39	102	101	191365
8	1994	2	12	55	5	46	4	5	4	191365
8	1994	1	13	190	84	71	35	84	82	158381
8	1994	2	13	75	4	63	8	4	4	158381
8	1994	1	14	183	71	86	26	71	70	126818
8	1994	2	14	82	3	77	2	3	2	126818
8	1994	1	15	191	48	117	26	48	44	97791.6
8	1994	2	15	108	1	103	4	1	1	97791.6
8	1994	1	16	100	18	74	8	18	15	72540.6
8	1994	2	16	72	0	72	0	0	0	72540.6
8	1994	1	17	169	18	135	16	18	17	53609.8
8	1994	2	17	135	4	130	1	4	3	53609.8
8	1994	1	18	217	9	194	14	9	9	42220.2
8	1994	2	18	163	1	161	1	1	1	42220.2
8	1994	1	19	274	8	259	7	8	6	35733.4
8	1994	2	19	215	0	212	3	0	0	35733.4
8	1994	1	20	333	5	316	12	5	5	28232
8	1994	2	20	234	0	229	5	0	0	28232
8	1994	1	21	384	6	369	9	6	3	22707.9
8	1994	2	21	299	1	296	2	1	0	22707.9
8	1994	1	22	357	0	348	9	0	0	14520.9
8	1994	2	22	350	0	341	9	0	0	14520.9
8	1994	1	23	642	5	619	18	5	4	14494
8	1994	2	23	804	1	785	18	1	1	14494
8	1994	1	25	160	23	132	5	23	22	NA
8	1994	2	25	117	0	117	0	0	0	NA
8	1995	1	7	407	0	392	15	0	0	241864
8	1995	2	7	276	0	266	10	0	0	241864
8	1995	1	8	36	3	23	10	3	3	206863
8	1995	2	8	29	0	19	10	0	0	206863
8	1995	1	9	33	2	17	14	2	2	193090
8	1995	2	9	25	1	21	3	1	0	193090
8	1995	1	10	107	48	34	25	48	45	182074
8	1995	2	10	44	7	25	12	7	5	182074
8	1995	1	11	172	89	49	34	89	85	183854
8	1995	2	11	43	2	28	13	2	2	183854
8	1995	1	12	192	107	59	26	107	103	198227
8	1995	2	12	58	6	43	9	6	6	198227
8	1995	1	13	191	80	83	28	80	79	165134
8	1995	2	13	65	5	54	6	5	4	165134
8	1995	1	14	195	69	95	31	69	69	133073
8	1995	2	14	76	6	65	5	6	4	133073
8	1995	1	15	177	53	102	22	53	52	103467
8	1995	2	15	77	5	69	2	6	2	103467
8	1995	1	16	150	21	103	26	21	20	76948
8	1995	2	16	101	2	96	3	2	2	76948
8	1995	1	17	152	9	128	15	9	8	56123
8	1995	2	17	128	0	128	0	0	0	56123
8	1995	1	18	194	6	179	9	6	4	43014
8	1995	2	18	193	1	187	5	1	0	43014
8	1995	1	19	245	4	232	9	4	2	36975
8	1995	2	19	226	1	224	1	1	0	36975
8	1995	1	20	351	5	337	9	5	4	28375
8	1995	2	20	281	0	274	7	0	0	28375
8	1995	1	21	382	3	374	5	3	2	23893
8	1995	2	21	283	0	277	6	0	0	23893
8	1995	1	22	367	1	359	7	1	0	14748
8	1995	2	22	338	0	333	5	0	0	14748
8	1995	1	23	645	1	625	19	1	0	15156
8	1995	2	23	782	0	762	20	0	0	15156
8	1995	1	25	121	24	84	13	24	24	NA
8	1995	2	25	77	1	71	5	1	1	NA
8	1996	1	7	385	2	367	16	2	2	241308
8	1996	2	7	275	1	268	6	1	1	241308
8	1996	1	8	40	2	24	14	2	2	213361
8	1996	2	8	29	2	20	7	2	2	213361
8	1996	1	9	37	6	15	16	6	6	196251
8	1996	2	9	24	1	18	5	1	1	196251
8	1996	1	10	190	121	38	31	121	115	185555
8	1996	2	10	50	7	29	14	7	5	185555
8	1996	1	11	341	241	41	59	241	236	184879
8	1996	2	11	50	10	37	3	10	10	184879
8	1996	1	12	250	148	61	41	148	146	195306
8	1996	2	12	70	10	48	12	10	10	195306
8	1996	1	13	256	147	80	29	147	145	171168
8	1996	2	13	82	12	67	3	12	10	171168
8	1996	1	14	251	122	98	31	122	117	138865
8	1996	2	14	85	9	74	2	9	9	138865
8	1996	1	15	210	78	114	18	78	75	108668
8	1996	2	15	107	8	96	3	8	7	108668
8	1996	1	16	163	40	97	26	40	36	81488.4
8	1996	2	16	108	2	106	0	2	2	81488.4
8	1996	1	17	172	24	138	10	24	22	59601
8	1996	2	17	127	1	125	1	1	1	59601
8	1996	1	18	217	14	194	9	14	12	45102.7
8	1996	2	18	143	2	138	3	2	2	45102.7
8	1996	1	19	277	7	257	13	7	7	37756.8
8	1996	2	19	240	0	239	1	0	0	37756.8
8	1996	1	20	353	12	330	11	12	11	29428.1
8	1996	2	20	250	0	242	8	0	0	29428.1
8	1996	1	21	393	8	371	14	8	8	24087.8
8	1996	2	21	294	0	284	10	0	0	24087.8
8	1996	1	22	383	2	361	20	2	2	15563.3
8	1996	2	22	382	0	368	14	0	0	15563.3
8	1996	1	23	718	1	695	22	1	1	15646.9
8	1996	2	23	962	0	933	29	0	0	15646.9
8	1996	1	25	112	31	70	11	31	30	NA
8	1996	2	25	36	2	34	0	2	2	NA
8	1997	1	7	571	2	557	9	5	2	240753
8	1997	2	7	438	0	421	13	4	0	240753
8	1997	1	8	46	2	27	17	2	2	220063
8	1997	2	8	29	2	20	7	2	2	220063
8	1997	1	9	39	1	24	13	2	1	199464
8	1997	2	9	32	2	25	5	2	0	199464
8	1997	1	10	140	82	28	29	83	74	189102
8	1997	2	10	29	4	23	2	4	3	189102
8	1997	1	11	192	122	38	32	122	118	185909
8	1997	2	11	50	8	35	7	8	7	185909
8	1997	1	12	239	148	56	35	148	144	192429
8	1997	2	12	61	2	52	7	2	2	192429
8	1997	1	13	218	98	83	35	100	97	177421
8	1997	2	13	80	9	65	6	9	9	177421
8	1997	1	14	207	76	89	40	78	72	144909
8	1997	2	14	88	5	76	6	6	4	144909
8	1997	1	15	148	47	76	25	47	47	114130
8	1997	2	15	81	4	74	3	4	3	114130
8	1997	1	16	162	22	120	18	24	21	86296.7
8	1997	2	16	119	4	112	1	6	4	86296.7
8	1997	1	17	157	18	125	14	18	18	63294.5
8	1997	2	17	119	1	114	4	1	1	63294.5
8	1997	1	18	219	16	193	10	16	16	47292.8
8	1997	2	18	151	1	146	4	1	0	47292.8
8	1997	1	19	237	8	218	10	9	7	38555.2
8	1997	2	19	182	2	176	4	2	1	38555.2
8	1997	1	20	289	2	279	8	2	1	30520.2
8	1997	2	20	283	1	278	3	2	1	30520.2
8	1997	1	21	343	5	337	1	5	3	24284.2
8	1997	2	21	336	0	330	4	2	0	24284.2
8	1997	1	22	392	2	384	5	3	2	16423.7
8	1997	2	22	357	0	353	1	3	0	16423.7
8	1997	1	23	699	3	687	7	5	2	16153.8
8	1997	2	23	755	0	739	5	11	0	16153.8
8	1997	1	25	182	66	97	18	67	65	NA
8	1997	2	25	106	5	96	4	6	3	NA
8	1998	1	7	576	1	550	24	2	1	240199
8	1998	2	7	441	3	430	8	3	3	240199
8	1998	1	8	41	0	30	11	0	0	226976
8	1998	2	8	28	1	21	6	1	1	226976
8	1998	1	9	45	10	19	16	10	8	202730
8	1998	2	9	28	0	26	2	0	0	202730
8	1998	1	10	138	78	34	26	78	70	192717
8	1998	2	10	37	4	27	6	4	3	192717
8	1998	1	11	210	125	42	43	125	117	186945
8	1998	2	11	41	3	29	9	3	2	186945
8	1998	1	12	200	102	55	43	102	96	189594
8	1998	2	12	55	6	42	7	6	5	189594
8	1998	1	13	199	90	69	38	92	88	183904
8	1998	2	13	59	3	49	6	4	1	183904
8	1998	1	14	182	70	76	36	70	67	151217
8	1998	2	14	78	4	70	4	4	2	151217
8	1998	3	14	1	0	0	1	0	0	151217
8	1998	1	15	172	39	106	27	39	36	119866
8	1998	2	15	89	3	82	4	3	2	119866
8	1998	1	16	165	36	114	14	37	34	91388.8
8	1998	2	16	112	3	107	2	3	3	91388.8
8	1998	1	17	178	21	146	11	21	16	67216.9
8	1998	2	17	116	3	110	3	3	2	67216.9
8	1998	1	18	217	10	195	11	11	8	49589.2
8	1998	2	18	159	0	155	4	0	0	49589.2
8	1998	1	19	286	10	267	9	10	6	39370.4
8	1998	2	19	193	1	189	3	1	0	39370.4
8	1998	1	20	343	3	324	16	3	1	31652.9
8	1998	2	20	250	0	248	2	0	0	31652.9
8	1998	1	21	361	3	352	5	4	3	24482.2
8	1998	2	21	275	0	270	5	0	0	24482.2
8	1998	1	22	365	1	357	7	1	1	17331.7
8	1998	2	22	339	1	332	6	1	1	17331.7
8	1998	1	23	655	4	637	14	4	1	16677.1
8	1998	2	23	745	1	735	9	1	1	16677.1
8	1998	1	25	287	63	192	32	63	61	NA
8	1998	2	25	176	2	167	7	2	2	NA
8	1999	1	7	585	1	563	20	2	1	239646
8	1999	2	7	468	2	452	13	3	2	239646
8	1999	1	8	19	1	15	2	2	1	234105
8	1999	2	8	17	0	14	2	1	0	234105
8	1999	1	9	35	3	16	16	3	2	206049
8	1999	2	9	27	2	21	4	2	0	206049
8	1999	1	10	157	89	30	36	91	84	196401
8	1999	2	10	33	10	20	3	10	5	196401
8	1999	1	11	219	129	40	50	129	124	187987
8	1999	2	11	44	8	29	7	8	7	187987
8	1999	1	12	218	118	63	36	119	112	186800
8	1999	2	12	39	2	32	4	3	1	186800
8	1999	1	13	221	105	74	40	107	98	190623
8	1999	2	13	70	6	58	4	8	4	190623
8	1999	1	14	201	86	87	27	87	79	157799
8	1999	2	14	84	5	74	5	5	4	157799
8	1999	1	15	160	51	92	17	51	49	125891
8	1999	2	15	87	7	78	2	7	7	125891
8	1999	1	16	161	42	104	14	43	39	96781.3
8	1999	2	16	109	6	100	3	6	6	96781.3
8	1999	1	17	181	15	155	11	15	13	71382.4
8	1999	2	17	132	0	125	7	0	0	71382.4
8	1999	1	18	192	12	168	12	12	10	51997.1
8	1999	2	18	157	1	151	5	1	1	51997.1
8	1999	1	19	257	10	236	9	12	4	40202.9
8	1999	2	19	211	1	207	3	1	0	40202.9
8	1999	1	20	326	3	309	13	4	1	32827.7
8	1999	2	20	268	1	264	3	1	0	32827.7
8	1999	1	21	399	3	383	9	7	1	24681.8
8	1999	2	21	323	1	317	5	1	0	24681.8
8	1999	1	22	369	2	357	10	2	1	18289.9
8	1999	2	22	349	0	344	4	1	0	18289.9
8	1999	1	23	684	5	673	4	7	1	17217.3
8	1999	2	23	899	0	889	6	4	0	17217.3
8	1999	1	25	145	27	109	8	28	24	NA
8	1999	2	25	94	0	92	2	0	0	NA
8	2000	1	7	722	2	706	14	2	2	239095
8	2000	2	7	584	0	572	12	0	0	239095
8	2000	1	8	31	0	22	9	0	0	241459
8	2000	2	8	28	0	24	4	0	0	241459
8	2000	1	9	46	8	20	18	8	7	209423
8	2000	2	9	30	1	26	3	1	0	209423
8	2000	1	10	94	35	43	16	35	30	200155
8	2000	2	10	44	5	32	7	5	3	200155
8	2000	1	11	171	99	42	30	99	89	189035
8	2000	2	11	51	7	37	7	7	5	189035
8	2000	3	11	1	1	0	0	1	0	189035
8	2000	1	12	165	90	48	25	92	85	184048
8	2000	2	12	67	4	54	9	4	3	184048
8	2000	3	12	1	0	0	1	0	0	184048
8	2000	1	13	172	68	71	32	69	62	197588
8	2000	2	13	67	4	59	4	4	3	197588
8	2000	1	14	171	58	89	24	58	56	164667
8	2000	2	14	82	1	79	2	1	1	164667
8	2000	1	15	172	45	102	25	45	43	132219
8	2000	2	15	120	4	113	3	4	3	132219
8	2000	1	16	178	39	128	11	39	34	102492
8	2000	2	16	100	0	96	4	0	0	102492
8	2000	1	17	187	15	161	10	16	13	75806
8	2000	2	17	123	0	121	2	0	0	75806
8	2000	1	18	201	10	182	9	10	10	54522
8	2000	2	18	146	2	141	3	2	2	54522
8	2000	1	19	271	9	254	6	11	7	41053
8	2000	2	19	208	0	206	2	0	0	41053
8	2000	1	20	336	7	323	6	7	6	34046
8	2000	2	20	243	0	238	5	0	0	34046
8	2000	1	21	438	4	424	9	5	3	24883
8	2000	2	21	357	2	353	2	2	2	24883
8	2000	1	22	398	3	387	8	3	0	19301
8	2000	2	22	374	0	372	2	0	0	19301
8	2000	1	23	776	3	767	6	3	2	17775
8	2000	2	23	983	0	979	2	2	0	17775
8	2000	1	25	46	3	42	1	3	3	NA
8	2000	2	25	37	0	37	0	0	0	NA
11	1990	1	7	1559	4	1470	81	8	4	566644
11	1990	2	7	1210	1	1113	93	4	1	566644
11	1990	1	8	131	2	70	57	4	2	512711
11	1990	2	8	88	1	61	25	2	1	512711
11	1990	1	9	124	13	69	35	20	11	488170
11	1990	2	9	93	3	71	16	6	3	488170
11	1990	1	10	439	202	106	77	256	196	476917
11	1990	2	10	139	22	87	19	33	19	476917
11	1990	1	11	795	411	132	146	517	401	556520
11	1990	2	11	211	30	143	29	39	25	556520
11	1990	1	12	828	413	168	138	522	401	541847
11	1990	2	12	251	23	176	39	36	22	541847
11	1990	1	13	705	290	194	119	392	285	437646
11	1990	2	13	249	27	186	28	35	24	437646
11	1990	1	14	598	219	209	105	284	213	355118
11	1990	2	14	271	20	221	28	22	19	355118
11	1990	1	15	503	139	242	81	180	133	263465
11	1990	2	15	284	8	249	23	12	7	263465
11	1990	1	16	488	78	304	74	110	76	190093
11	1990	2	16	328	7	305	13	10	6	190093
11	1990	1	17	620	39	502	58	60	35	147921
11	1990	2	17	481	8	457	15	9	8	147921
11	1990	1	18	753	30	656	53	44	25	114548
11	1990	2	18	539	5	524	9	6	5	114548
11	1990	1	19	984	18	896	66	22	17	94968
11	1990	2	19	801	4	768	28	5	3	94968
11	1990	1	20	1010	16	947	44	19	13	71028
11	1990	2	20	887	2	854	30	3	2	71028
11	1990	1	21	1069	10	1015	44	10	4	48887
11	1990	2	21	1129	2	1110	17	2	2	48887
11	1990	1	22	1046	4	1019	21	6	2	33040
11	1990	2	22	1181	1	1150	29	2	1	33040
11	1990	1	23	1392	0	1350	40	2	0	25552
11	1990	2	23	2143	0	2105	38	0	0	25552
11	1990	1	25	4	3	1	0	3	3	NA
11	1990	2	25	3	0	2	1	0	0	NA
11	1991	1	7	1823	4	1711	100	12	4	575374
11	1991	2	7	1359	2	1285	69	5	2	575374
11	1991	1	8	137	4	93	37	7	4	522914
11	1991	2	8	100	2	68	28	4	2	522914
11	1991	1	9	159	12	81	54	24	10	495377
11	1991	2	9	77	5	63	7	7	4	495377
11	1991	1	10	452	209	106	82	264	202	489649
11	1991	2	10	148	20	88	29	31	17	489649
11	1991	1	11	874	473	160	143	571	455	557531
11	1991	2	11	215	28	126	42	47	25	557531
11	1991	1	12	979	480	233	169	577	471	551386
11	1991	2	12	258	36	164	44	50	31	551386
11	1991	1	13	878	401	234	157	487	395	458324
11	1991	2	13	245	27	169	39	37	24	458324
11	1991	1	14	770	320	273	127	370	312	370706
11	1991	2	14	279	10	238	22	19	9	370706
11	1991	1	15	594	170	288	99	207	165	279855
11	1991	2	15	300	12	264	21	15	12	279855
11	1991	1	16	550	107	334	82	134	101	202897
11	1991	2	16	382	6	348	23	11	4	202897
11	1991	1	17	615	73	452	76	87	72	155401
11	1991	2	17	446	3	416	24	6	2	155401
11	1991	1	18	759	51	626	74	59	50	120035
11	1991	2	18	599	2	577	19	3	2	120035
11	1991	1	19	972	23	883	62	27	22	97798.7
11	1991	2	19	830	3	784	39	7	1	97798.7
11	1991	1	20	1036	17	972	39	25	14	74033.3
11	1991	2	20	910	4	880	26	4	3	74033.3
11	1991	1	21	1091	6	1041	43	7	3	51248.2
11	1991	2	21	993	4	965	23	5	4	51248.2
11	1991	1	22	1007	7	961	39	7	7	34141.6
11	1991	2	22	1166	0	1145	19	2	0	34141.6
11	1991	1	23	1516	3	1458	55	3	3	27268.5
11	1991	2	23	2213	0	2157	56	0	0	27268.5
11	1991	1	25	10	5	3	2	5	5	NA
11	1991	2	25	1	0	1	0	0	0	NA
11	1992	1	7	1875	9	1778	88	9	9	584239
11	1992	2	7	1373	7	1309	57	7	7	584239
11	1992	1	8	141	6	79	56	6	6	533319
11	1992	2	8	100	6	69	25	6	6	533319
11	1992	1	9	131	18	74	37	20	17	502690
11	1992	2	9	103	13	73	16	14	12	502690
11	1992	1	10	544	329	116	97	331	321	502721
11	1992	2	10	181	37	104	40	37	32	502721
11	1992	1	11	965	636	150	168	647	617	558543
11	1992	2	11	222	38	138	46	38	33	558543
11	1992	1	12	1091	674	197	216	678	661	561093
11	1992	2	12	246	50	162	32	52	43	561093
11	1992	1	13	906	509	214	173	519	500	479979
11	1992	2	13	311	56	215	40	56	55	479979
11	1992	1	14	813	384	243	183	387	381	386977
11	1992	2	14	296	30	233	32	31	29	386977
11	1992	1	15	748	255	355	134	259	248	297264
11	1992	2	15	382	21	335	26	21	20	297264
11	1992	1	16	455	101	279	75	101	98	216564
11	1992	2	16	273	8	249	16	8	6	216564
11	1992	1	17	697	104	506	86	105	102	163259
11	1992	2	17	470	6	440	24	6	5	163259
11	1992	1	18	829	53	688	85	56	53	125786
11	1992	2	18	605	6	587	12	6	5	125786
11	1992	1	19	1087	40	964	82	41	35	100714
11	1992	2	19	842	1	816	25	1	1	100714
11	1992	1	20	1101	20	1029	52	20	19	77165.7
11	1992	2	20	922	5	897	20	5	5	77165.7
11	1992	1	21	1192	7	1128	57	7	6	53723.5
11	1992	2	21	1155	5	1110	40	5	5	53723.5
11	1992	1	22	1102	5	1052	44	6	5	35280
11	1992	2	22	1181	3	1149	29	3	3	35280
11	1992	1	23	1614	3	1560	51	3	2	29100.4
11	1992	2	23	2236	0	2194	42	0	0	29100.4
11	1992	1	25	72	17	46	9	17	17	NA
11	1992	2	25	67	2	63	2	2	2	NA
11	1993	1	7	1822	6	1749	61	12	6	593240
11	1993	2	7	1362	1	1303	53	6	1	593240
11	1993	1	8	149	8	85	51	13	8	543932
11	1993	2	8	98	2	68	25	5	2	543932
11	1993	1	9	168	37	75	53	40	37	510112
11	1993	2	9	92	8	58	23	11	7	510112
11	1993	1	10	649	415	112	111	426	411	516141
11	1993	2	10	181	28	107	34	40	26	516141
11	1993	1	11	1268	917	153	169	946	908	559558
11	1993	2	11	238	61	140	30	68	61	559558
11	1993	1	12	1252	832	181	221	850	825	570971
11	1993	2	12	250	61	150	36	64	59	570971
11	1993	1	13	1094	626	268	174	652	622	502658
11	1993	2	13	268	46	195	25	48	45	502658
11	1993	1	14	912	484	278	137	497	475	403963
11	1993	2	14	327	41	253	27	47	40	403963
11	1993	1	15	851	371	355	108	388	367	315757
11	1993	2	15	455	25	387	41	27	22	315757
11	1993	1	16	492	118	303	64	125	117	231151
11	1993	2	16	304	8	278	17	9	7	231151
11	1993	1	17	672	100	498	74	100	99	171515
11	1993	2	17	513	2	488	22	3	2	171515
11	1993	1	18	854	59	695	96	63	58	131812
11	1993	2	18	621	7	579	33	9	7	131812
11	1993	1	19	1112	45	990	72	50	42	103716
11	1993	2	19	852	4	818	29	5	4	103716
11	1993	1	20	1170	22	1107	41	22	20	80430.7
11	1993	2	20	960	2	940	15	5	2	80430.7
11	1993	1	21	1275	13	1194	67	14	10	56318.3
11	1993	2	21	1227	3	1190	31	6	3	56318.3
11	1993	1	22	1255	6	1202	44	9	6	36456.4
11	1993	2	22	1216	1	1189	25	2	1	36456.4
11	1993	1	23	1750	3	1704	39	7	3	31055.3
11	1993	2	23	2511	0	2468	42	1	0	31055.3
11	1993	1	25	58	15	33	10	15	15	NA
11	1993	2	25	64	3	58	3	3	3	NA
11	1994	1	7	1814	2	1722	90	2	2	602379
11	1994	2	7	1303	4	1253	46	4	4	602379
11	1994	1	8	124	7	70	46	8	7	554756
11	1994	2	8	79	2	57	20	2	2	554756
11	1994	1	9	168	44	74	44	50	43	517643
11	1994	2	9	92	7	71	14	7	4	517643
11	1994	1	10	696	499	91	95	510	485	529920
11	1994	2	10	192	41	108	38	46	37	529920
11	1994	1	11	1193	834	158	185	850	814	560574
11	1994	2	11	224	38	138	46	40	36	560574
11	1994	1	12	1165	686	241	222	702	672	581023
11	1994	2	12	263	58	159	43	61	56	581023
11	1994	1	13	1030	540	325	156	549	537	526408
11	1994	2	13	286	43	213	28	45	42	526408
11	1994	1	14	867	393	313	153	401	388	421695
11	1994	2	14	333	43	265	23	45	39	421695
11	1994	1	15	826	282	414	121	291	276	335400
11	1994	2	15	432	25	380	26	26	24	335400
11	1994	1	16	548	97	372	75	101	95	246721
11	1994	2	16	294	9	264	18	12	9	246721
11	1994	1	17	714	95	531	85	98	93	180188
11	1994	2	17	540	8	506	25	9	8	180188
11	1994	1	18	767	74	630	60	77	71	138126
11	1994	2	18	674	9	646	19	9	9	138126
11	1994	1	19	1041	36	943	61	37	32	106807
11	1994	2	19	872	2	845	24	3	2	106807
11	1994	1	20	1164	24	1072	64	28	24	83833.9
11	1994	2	20	1041	1	1013	27	1	1	83833.9
11	1994	1	21	1237	6	1165	64	8	5	59038.5
11	1994	2	21	1233	0	1203	30	0	0	59038.5
11	1994	1	22	1216	5	1167	44	5	4	37671.9
11	1994	2	22	1294	0	1261	32	1	0	37671.9
11	1994	1	23	1816	4	1758	54	4	2	33141.6
11	1994	2	23	2595	1	2532	62	1	1	33141.6
11	1994	1	25	62	18	38	4	20	18	NA
11	1994	2	25	72	0	71	1	0	0	NA
11	1995	1	7	1849	6	1716	113	20	6	611660
11	1995	2	7	1449	5	1376	65	8	5	611660
11	1995	1	8	131	1	79	39	13	1	565795
11	1995	2	8	102	5	64	29	9	5	565795
11	1995	1	9	156	23	65	45	46	22	525285
11	1995	2	9	100	3	68	24	8	2	525285
11	1995	1	10	697	208	108	102	487	198	544067
11	1995	2	10	209	15	121	46	42	13	544067
11	1995	1	11	1091	345	158	191	742	334	561592
11	1995	2	11	214	20	123	41	50	14	561592
11	1995	1	12	1086	317	205	205	676	301	591252
11	1995	2	12	246	18	162	37	47	16	591252
11	1995	1	13	1006	230	320	172	514	222	551280
11	1995	2	13	257	12	194	33	30	10	551280
11	1995	1	14	890	183	321	162	407	179	440205
11	1995	2	14	300	11	253	20	27	9	440205
11	1995	1	15	749	125	383	113	253	118	356265
11	1995	2	15	354	5	305	28	21	4	356265
11	1995	1	16	645	62	401	89	155	60	263340
11	1995	2	16	421	5	389	22	10	2	263340
11	1995	1	17	658	50	489	76	93	43	189300
11	1995	2	17	550	5	513	25	12	4	189300
11	1995	1	18	823	20	683	92	48	20	144743
11	1995	2	18	656	6	619	27	10	3	144743
11	1995	1	19	1056	16	939	80	37	14	109991
11	1995	2	19	855	1	826	26	3	1	109991
11	1995	1	20	1220	10	1135	64	21	9	87381
11	1995	2	20	1072	1	1048	21	3	1	87381
11	1995	1	21	1229	7	1172	45	12	5	61890
11	1995	2	21	1167	3	1142	20	5	2	61890
11	1995	1	22	1240	2	1177	58	5	2	38928
11	1995	2	22	1322	0	1292	29	1	0	38928
11	1995	1	23	1894	2	1849	38	7	2	35368
11	1995	2	23	2706	1	2659	45	2	1	35368
11	1995	1	25	73	1	62	4	7	1	NA
11	1995	2	25	61	0	58	3	0	0	NA
11	1996	1	7	1835	1	1723	100	12	1	618387
11	1996	2	7	1412	4	1326	73	13	4	618387
11	1996	1	8	123	1	73	41	9	1	574574
11	1996	2	8	95	5	71	14	10	5	574574
11	1996	1	9	139	15	58	49	32	15	535323
11	1996	2	9	120	4	86	20	14	3	535323
11	1996	1	10	742	256	109	118	515	251	550529
11	1996	2	10	174	17	106	29	39	13	550529
11	1996	1	11	1049	344	158	169	722	338	573550
11	1996	2	11	204	17	128	33	43	16	573550
11	1996	1	12	1056	317	230	193	633	306	592075
11	1996	2	12	238	21	161	24	53	18	592075
11	1996	1	13	940	243	287	183	470	234	560788
11	1996	2	13	301	14	226	40	35	14	560788
11	1996	1	14	897	208	364	146	387	205	460753
11	1996	2	14	337	29	259	29	49	27	460753
11	1996	1	15	730	138	351	118	261	132	371703
11	1996	2	15	358	12	303	23	32	11	371703
11	1996	1	16	714	101	437	95	182	97	279522
11	1996	2	16	435	7	402	20	13	7	279522
11	1996	1	17	714	50	544	82	88	49	201870
11	1996	2	17	508	3	479	23	6	3	201870
11	1996	1	18	820	32	690	57	73	28	152020
11	1996	2	18	643	5	610	24	9	4	152020
11	1996	1	19	1032	21	938	56	38	21	115242
11	1996	2	19	894	5	864	24	6	5	115242
11	1996	1	20	1291	8	1216	54	21	5	90080
11	1996	2	20	1159	2	1127	29	3	1	90080
11	1996	1	21	1336	4	1283	42	11	4	64607.5
11	1996	2	21	1235	1	1209	22	4	1	64607.5
11	1996	1	22	1305	1	1249	51	5	1	40904
11	1996	2	22	1495	2	1454	36	5	1	40904
11	1996	1	23	1960	1	1902	56	2	1	37078.2
11	1996	2	23	2895	2	2847	44	4	2	37078.2
11	1996	1	25	28	5	17	2	9	5	NA
11	1996	2	25	14	0	12	1	1	0	NA
11	1997	1	7	1812	1	1703	78	31	1	625188
11	1997	2	7	1345	3	1267	58	20	3	625188
11	1997	1	8	123	0	88	27	8	0	583489
11	1997	2	8	81	4	56	15	10	4	583489
11	1997	1	9	149	10	78	29	42	7	545552
11	1997	2	9	101	2	64	28	9	1	545552
11	1997	1	10	627	147	121	83	423	134	557068
11	1997	2	10	213	11	131	40	42	6	557068
11	1997	1	11	952	216	163	152	637	203	585763
11	1997	2	11	199	21	116	25	58	13	585763
11	1997	1	12	901	202	203	132	566	188	592899
11	1997	2	12	228	9	160	27	41	9	592899
11	1997	1	13	846	163	278	122	446	157	570460
11	1997	2	13	259	13	188	28	43	11	570460
11	1997	1	14	762	138	295	119	348	134	482261
11	1997	2	14	302	7	249	22	31	7	482261
11	1997	1	15	648	72	335	86	227	65	387810
11	1997	2	15	372	10	332	17	23	8	387810
11	1997	1	16	663	49	434	83	146	47	296699
11	1997	2	16	440	3	413	12	15	2	296699
11	1997	1	17	691	35	532	61	98	31	215274
11	1997	2	17	557	7	525	15	17	6	215274
11	1997	1	18	872	21	758	38	76	17	159663
11	1997	2	18	671	0	655	11	5	0	159663
11	1997	1	19	1058	14	976	46	36	10	120744
11	1997	2	19	893	1	855	33	5	1	120744
11	1997	1	20	1295	7	1224	47	24	5	92862.4
11	1997	2	20	1152	3	1124	21	7	3	92862.4
11	1997	1	21	1303	5	1255	38	10	3	67444.2
11	1997	2	21	1234	5	1200	23	11	3	67444.2
11	1997	1	22	1313	6	1258	39	16	3	42980.2
11	1997	2	22	1376	1	1346	25	5	1	42980.2
11	1997	1	23	1982	3	1926	42	14	2	38871.1
11	1997	2	23	2848	1	2810	34	4	1	38871.1
11	1997	1	25	25	2	15	3	7	2	NA
11	1997	2	25	15	0	14	1	0	0	NA
11	1998	1	7	1840	10	1757	68	15	10	632064
11	1998	2	7	1363	4	1303	51	9	4	632064
11	1998	1	8	118	10	68	39	11	10	592542
11	1998	2	8	62	3	42	15	5	3	592542
11	1998	1	9	125	27	65	31	29	15	555977
11	1998	2	9	89	13	59	16	14	9	555977
11	1998	1	10	544	335	96	96	352	298	563685
11	1998	2	10	185	44	112	24	49	26	563685
11	1998	1	11	876	541	146	164	566	499	598236
11	1998	2	11	193	33	124	27	42	26	598236
11	1998	3	11	1	1	0	0	1	1	598236
11	1998	1	12	783	443	157	157	469	404	593724
11	1998	2	12	214	34	148	27	39	24	593724
11	1998	3	12	2	2	0	0	2	2	593724
11	1998	1	13	784	384	244	130	410	357	580299
11	1998	2	13	251	31	182	32	37	28	580299
11	1998	3	13	3	3	0	0	3	3	580299
11	1998	1	14	679	264	284	118	277	240	504772
11	1998	2	14	284	16	234	32	18	13	504772
11	1998	3	14	1	1	0	0	1	1	504772
11	1998	1	15	651	197	358	84	209	180	404616
11	1998	2	15	350	14	306	28	16	9	404616
11	1998	3	15	1	1	0	0	1	1	404616
11	1998	1	16	614	149	374	80	160	138	314931
